Depth,hzlm,UCS_pred,UCS_traditional,Es_pred,Es_traditional,Fai_pred,Fai_traditional,us_pred,us_traditional,C_pred,C_traditional
2760,0,33.38360259,28.49,5.626780974,5.77,22.8959371,28.87,0.210813422,0.2,8.50456679,7.4
2760.125,0,33.19649336,29.73,5.621093634,5.83,22.7340842,28.77,0.210765128,0.2,8.391164171,7.72
2760.25,0.337,33.0290585,30.83,5.626086816,5.86,22.93329729,28.57,0.211099292,0.2,8.386671027,8
2760.375,0.36,32.3571339,31.26,5.612876439,5.86,23.50503475,28.33,0.211484395,0.2,8.332300284,8.11
2760.5,0.377,32.24354404,31.46,5.637149108,5.84,23.52092896,28.03,0.210889771,0.2,8.361182418,8.16
2760.625,0.378,34.61556115,32.16,5.674565574,5.85,23.28780769,27.72,0.209829592,0.2,8.877468714,8.34
2760.75,0,36.46378437,33.85,5.750262369,5.9,23.26379059,27.34,0.201355543,0.19,9.282372988,8.77
2760.875,0,38.11161769,36.96,5.822547197,5.97,23.23397623,26.47,0.200407821,0.19,9.737921993,9.54
2761,0,38.75461708,40.56,5.88706634,6.02,23.54254402,25.09,0.199848023,0.19,9.932188396,10.41
2761.125,0,39.93823626,42.24,5.918376089,6.02,23.50668363,24.09,0.190718792,0.19,10.17211202,10.8
2761.25,0,40.85165021,41.45,5.959212854,5.98,23.25596855,24.02,0.190691198,0.19,10.4249845,10.61
2761.375,0,41.96954647,39.95,5.984491705,5.93,22.98120686,24.18,0.190890764,0.19,10.7670643,10.25
2761.5,0,42.36446566,39.02,5.98612067,5.88,22.84388329,23.93,0.19055641,0.2,10.79511552,10.01
2761.625,0,42.55802532,38.42,5.978995789,5.82,22.87111373,23.32,0.190380335,0.2,10.83422915,9.85
2761.75,0,41.56500115,38.1,5.975448852,5.78,23.18077952,22.59,0.190295567,0.2,10.65248171,9.76
2761.875,0,40.68152527,38.52,5.967443936,5.76,24.07776877,21.73,0.190458184,0.2,10.53524392,9.85
2762,0,39.62828343,39.1,5.965102743,5.77,24.43084808,21.41,0.190721961,0.2,10.22782852,9.98
2762.125,0,39.34350076,39.44,5.959311132,5.78,24.70820955,21.37,0.19090966,0.2,10.14198098,10.06
2762.25,0,38.61626267,39.16,5.964042131,5.77,25.22676031,21.4,0.190663379,0.2,9.948514068,9.99
2762.375,0,37.61476308,38.61,5.968404802,5.76,25.77187239,21.59,0.190628635,0.2,9.779352876,9.86
2762.5,0,36.84718363,37.59,5.957158651,5.74,26.18111125,21.93,0.190410802,0.2,9.515002236,9.62
2762.625,0,36.53873289,34.78,5.953503772,5.65,26.35214738,22.27,0.190360868,0.21,9.402575759,8.94
2762.75,0,37.42328695,30.15,5.973226928,5.52,26.07961498,22.81,0.191008359,0.21,9.736725143,7.79
2762.875,0,38.09955601,26.68,5.973266828,5.41,25.76992267,23.2,0.19067469,0.22,9.808970932,6.92
2763,0,38.06973347,26.83,5.989595166,5.41,25.72175356,23,0.190486448,0.22,9.933688253,6.96
2763.125,0,38.24241925,30.26,5.995588684,5.51,25.80456746,22.49,0.190161339,0.22,9.968944665,7.82
2763.25,0,37.91713209,34.78,5.983350638,5.64,26.01905119,21.93,0.190237878,0.21,9.950148046,8.94
2763.375,0,37.08196303,37.88,5.961404129,5.73,26.07078114,21.56,0.190686995,0.2,9.700221504,9.69
2763.5,0,36.33577944,38.91,5.940001844,5.77,26.36217514,21.62,0.191653708,0.2,9.433334407,9.94
2763.625,0,35.9247234,38.56,5.929094584,5.77,26.50006305,22.06,0.1917662,0.2,9.246396837,9.86
2763.75,0,35.43565748,38.09,5.915694259,5.76,26.61138781,22.18,0.192324876,0.2,9.14121422,9.75
2763.875,0,35.01550482,37.56,5.911533174,5.75,26.72063314,22.33,0.192820429,0.2,9.013278964,9.62
2764,0,34.70394065,37.19,5.910156405,5.74,26.78333434,22.5,0.193853498,0.2,9.000251899,9.54
2764.125,0,34.66250311,37.37,5.901241549,5.75,26.77018725,22.4,0.200539148,0.2,9.016505547,9.58
2764.25,0,34.25781659,37.48,5.887375396,5.75,26.86868055,22.31,0.201014198,0.2,8.919612975,9.6
2764.375,0,33.37044687,37.89,5.839575841,5.75,27.15850559,22.14,0.200458701,0.2,8.600981861,9.7
2764.5,0,32.00038115,39,5.82127468,5.78,27.36099502,21.9,0.200675973,0.2,8.259016032,9.96
2764.625,0,30.40377785,40.24,5.773211521,5.83,27.58188599,22.02,0.201612157,0.2,7.912869547,10.27
2764.75,0,29.58762095,40.86,5.733119702,5.88,27.83226043,22.56,0.202282952,0.2,7.610593193,10.43
2764.875,0,28.16242183,40.97,5.673881424,5.89,28.19708043,22.85,0.209815065,0.2,7.251442506,10.47
2765,0,26.9710337,41.35,5.641644546,5.89,28.43652762,22.36,0.212194929,0.2,6.942648318,10.54
2765.125,0,26.73256128,41.73,5.622894738,5.86,28.5957723,21.4,0.212544438,0.2,6.872146014,10.61
2765.25,0,26.6585623,41.33,5.607601261,5.84,28.79809583,21.15,0.212424388,0.2,6.770221102,10.5
2765.375,0,26.88706839,41.43,5.669086936,5.84,28.76177846,21.14,0.203945443,0.2,6.876620593,10.53
2765.5,0,27.40782868,41.52,5.730756619,5.87,28.93597437,21.81,0.202034153,0.2,7.229322052,10.57
2765.625,0,28.01487514,41.16,5.794953209,5.9,28.67198493,22.87,0.200500362,0.2,7.540928361,10.51
2765.75,0,30.45301119,40.08,5.813394311,5.92,28.57473674,23.99,0.20062816,0.19,8.031870559,10.27
2765.875,0,31.30714646,39.37,5.826165016,5.93,28.24301854,24.51,0.200520507,0.19,8.247454037,10.11
2766,0,32.81771415,39.57,5.841231969,5.93,27.31992823,24.43,0.20037091,0.19,8.498375378,10.16
2766.125,0,34.86177598,39.64,5.831441368,5.94,26.31355562,24.51,0.200287286,0.19,9.107738548,10.18
2766.25,0,35.0992937,38.61,5.839480938,5.95,25.6830674,25.24,0.19997063,0.19,9.144366759,9.93
2766.375,0,34.98798864,36.92,5.820455253,5.94,25.40876586,26.12,0.200111536,0.19,9.156628351,9.53
2766.5,0,34.59723575,35.6,5.807535917,5.92,25.94163802,26.62,0.200093732,0.19,9.048193107,9.2
2766.625,0,33.89284448,34.9,5.821343639,5.89,26.2953247,26.67,0.200296254,0.19,8.854562881,9.03
2766.75,0,32.06568647,34.39,5.829432561,5.86,27.47513286,26.56,0.200378548,0.2,8.359420659,8.9
2766.875,0,31.63705169,33.59,5.832425641,5.83,28.03405553,26.61,0.200339856,0.2,8.274378635,8.7
2767,0,31.31843351,32.76,5.868339645,5.81,28.3435407,26.83,0.200241835,0.2,8.280305364,8.49
2767.125,0,31.43865974,32.4,5.905273403,5.81,28.27683847,27.07,0.199955358,0.2,8.23589992,8.39
2767.25,0,31.54323182,32.35,5.924434008,5.83,28.18369291,27.31,0.19922865,0.2,8.272957202,8.38
2767.375,0,31.86802736,32.14,5.950018121,5.84,28.07329964,27.61,0.197572096,0.2,8.31572012,8.33
2767.5,0,32.629607,31.98,5.953482859,5.84,27.97861191,27.73,0.189867483,0.2,8.535565577,8.29
2767.625,0,33.8603613,32.36,5.973988371,5.84,27.78029344,27.46,0.189435509,0.2,8.866089737,8.39
2767.75,0,35.78865559,32.93,5.994500739,5.83,27.27045342,27.03,0.18915069,0.2,9.357335175,8.53
2767.875,0,36.84425271,32.77,6.005341554,5.81,26.9374549,26.85,0.18900425,0.2,9.537830551,8.49
2768,0,37.62845993,31.73,5.999201087,5.77,26.38651555,27.01,0.189424973,0.2,9.796863386,8.23
2768.125,0,37.81226037,30.37,5.993725746,5.74,26.11073765,27.46,0.189155935,0.2,9.884880735,7.88
2768.25,0,37.39416323,29.36,5.987447698,5.73,26.28799314,27.93,0.189666485,0.2,9.711025378,7.62
2768.375,0,36.49661829,29.24,5.994583787,5.73,26.8436466,28.01,0.190179191,0.2,9.456585677,7.59
2768.5,0,35.93786586,29.6,5.975102269,5.74,27.01743516,27.84,0.19039576,0.2,9.259469946,7.68
2768.625,0,36.19681544,30,5.967847513,5.75,26.58945401,27.77,0.190360738,0.2,9.42510287,7.79
2768.75,0,37.25868734,30.75,5.933289679,5.79,25.88538201,27.83,0.190962659,0.2,9.694206605,7.98
2768.875,0,38.05394599,32.37,5.924057852,5.86,24.90112591,27.73,0.193117672,0.2,9.78976104,8.39
2769,0,38.19170206,34.4,5.921571279,5.94,24.37970297,27.43,0.193120196,0.19,9.794112164,8.91
2769.125,0,38.12728309,35.78,5.923812252,5.98,24.69416325,27.14,0.191838187,0.19,9.806315492,9.25
2769.25,0,37.43720575,35.8,5.941333385,5.98,25.82996938,27.12,0.191746271,0.19,9.692087988,9.26
2769.375,0,36.13525594,34.59,5.931102468,5.94,26.40534761,27.33,0.190850772,0.19,9.318682502,8.95
2769.5,0,35.42882074,32.72,5.932988461,5.87,26.70939632,27.65,0.192306636,0.19,9.152644537,8.48
2769.625,0,34.5926351,31.06,5.925900558,5.82,27.1300538,27.94,0.199227144,0.2,8.912528389,8.06
2769.75,0,33.50592337,30.04,5.903546229,5.78,27.4944433,28.14,0.199758443,0.2,8.695676129,7.8
2769.875,0,32.89921363,29.68,5.888598307,5.77,27.70174416,28.21,0.200075962,0.2,8.500523149,7.7
2770,0,32.82756441,29.68,5.886624947,5.76,27.75716119,28.11,0.20039914,0.2,8.460695394,7.71
2770.125,0,33.5564159,30.21,5.889070479,5.75,27.45640122,27.62,0.200426751,0.2,8.568152482,7.84
2770.25,0,33.93174332,31.69,5.895779763,5.73,27.18406891,26.4,0.200505894,0.2,8.801599161,8.21
2770.375,0,34.23174048,34.58,5.903232545,5.71,27.11390233,24.03,0.200207492,0.2,8.850883889,8.92
2770.5,0,33.925295,37.12,5.906013703,5.71,27.2756653,21.65,0.199860906,0.21,8.716640727,9.5
2770.625,0,33.62943308,37.63,5.889900182,5.73,27.45814446,21.59,0.200192361,0.2,8.641906471,9.63
2770.75,0,33.24531298,38.48,5.889058909,5.75,27.52633689,21.49,0.200330319,0.2,8.599621622,9.83
2770.875,0,33.61548955,38.5,5.891663717,5.77,27.37379012,22.05,0.200305696,0.2,8.654138026,9.85
2771,0,34.57685938,38.65,5.890583986,5.78,26.90970338,22,0.200408579,0.2,8.990040394,9.88
2771.125,0,35.53486022,38.1,5.889106953,5.76,26.26090445,21.95,0.200348457,0.2,9.224280212,9.75
2771.25,0,36.50253202,36.87,5.898671586,5.72,25.83241695,22.22,0.2005305,0.2,9.460091238,9.45
2771.375,0,36.89835265,35.97,5.901635843,5.7,25.43933916,22.33,0.20062342,0.21,9.533441112,9.23
2771.5,0,36.88940076,36.62,5.895711073,5.71,25.43517579,21.96,0.200703195,0.21,9.514892052,9.39
2771.625,0,36.528294,39.52,5.896423045,5.78,25.86151165,21.36,0.200996417,0.2,9.439273983,10.08
2771.75,0,35.26844736,42.56,5.838864324,5.87,26.25805269,21,0.201381773,0.2,9.170381353,10.79
2771.875,0,32.03103702,41.05,5.810387383,5.83,27.42288239,21.18,0.201624746,0.2,8.198685261,10.44
2772,0,30.055021,34.16,5.768345777,5.63,28.02381903,22.28,0.201730366,0.2,7.777925049,8.79
2772.125,0,29.34145876,28.29,5.740057501,5.47,28.31583681,23.44,0.202117024,0.21,7.602035037,7.33
2772.25,0,29.19461348,27.79,5.740133813,5.47,28.44621268,23.8,0.20209903,0.22,7.554112967,7.21
2772.375,0,28.99728966,32.5,5.747744894,5.62,28.34771802,23.53,0.201684765,0.21,7.542448769,8.39
2772.5,0,29.60735103,39.13,5.774513133,5.83,28.1970557,22.96,0.201510458,0.2,7.760241046,10.02
2772.625,0,31.07954471,43.51,5.789200985,5.98,27.97155093,22.67,0.201407642,0.19,8.055340574,11.07
2772.75,0,31.81726303,44.87,5.788947808,6.04,27.82753443,22.83,0.201681367,0.19,8.140415129,11.4
2772.875,0,32.27841385,44.75,5.792920439,6.07,27.62626837,23.36,0.201198849,0.19,8.266002582,11.39
2773,0,32.66674286,43.71,5.820754175,6.08,27.53110763,24.03,0.200286315,0.19,8.28774154,11.16
2773.125,0,32.67242975,41.29,5.823693273,6.02,27.52809337,24.71,0.200251799,0.19,8.257349665,10.58
2773.25,0,32.37198601,38.5,5.831135017,5.93,27.63823552,25.06,0.200261067,0.19,8.324681262,9.9
2773.375,0,32.73625166,37.01,5.844349802,5.85,27.59895265,24.8,0.200224955,0.2,8.347026296,9.53
2773.5,0,33.164457,37.28,5.841949028,5.82,26.96287671,24.09,0.19951945,0.2,8.610977806,9.59
2773.625,0,33.83227824,38.28,5.796622353,5.83,26.10972409,23.49,0.200446306,0.2,8.715659,9.82
2773.75,0,35.1221734,38.63,5.738217175,5.83,23.51701545,23.23,0.206539233,0.2,8.989022605,9.9
2773.875,0,34.96751188,37.75,5.689668291,5.79,23.21281842,23.05,0.2095126,0.2,8.924130649,9.69
2774,0,34.42697341,36.03,5.679212368,5.71,23.05283076,22.7,0.209645028,0.2,8.937086119,9.26
2774.125,0,34.75800228,35.04,5.68193522,5.66,23.24869166,22.08,0.209761621,0.21,8.887184545,9
2774.25,0,35.16406078,34.82,5.680403375,5.65,23.28627288,21.93,0.209126863,0.21,8.999707102,8.95
2774.375,0,35.71019108,35.5,5.728125026,5.67,23.30417763,21.84,0.201593815,0.21,9.141222458,9.11
2774.5,0,36.06829763,36.34,5.75288753,5.69,23.37182466,21.74,0.201332564,0.21,9.236173664,9.32
2774.625,0,36.19383423,36.97,5.755205052,5.71,23.41732323,21.67,0.200943956,0.21,9.27039311,9.47
2774.75,0,35.82179583,37.77,5.770183054,5.73,24.20034286,21.57,0.200927219,0.21,9.216762655,9.66
2774.875,0,35.7846642,38.66,5.770003784,5.76,24.46630618,21.52,0.200507783,0.2,9.173239096,9.87
2775,0,35.95709434,39.36,5.778102144,5.78,24.49477512,21.38,0.200431562,0.2,9.151563371,10.04
2775.125,0,36.35019426,39.35,5.788134254,5.78,24.46032271,21.38,0.200422134,0.2,9.242175267,10.04
2775.25,0,36.77013788,39.1,5.802923377,5.77,24.4374344,21.41,0.200314286,0.2,9.380637651,9.98
2775.375,0,37.19447971,39.08,5.807952338,5.77,24.20447363,21.49,0.200262251,0.2,9.457485255,9.98
2775.5,0,37.82654773,39.33,5.810628627,5.78,24.196002,21.6,0.200344125,0.2,9.582874396,10.04
2775.625,0,37.64020236,40.16,5.822464336,5.8,24.17664207,21.28,0.200275204,0.2,9.594860854,10.23
2775.75,0,37.59783637,40.62,5.846843987,5.82,24.35156595,21.23,0.200472688,0.2,9.628127095,10.34
2775.875,0,37.58413048,40.92,5.855879548,5.82,24.41612737,21.2,0.20061537,0.2,9.636855372,10.41
2776,0,38.27896031,41.04,5.862972858,5.84,24.27405483,21.45,0.200212435,0.2,9.824205384,10.44
2776.125,0,38.99698412,41.83,5.869156542,5.86,23.7731176,21.38,0.199895567,0.2,9.905204151,10.63
2776.25,0,39.05942848,42.85,5.893941937,5.89,24.16528351,21.12,0.191064021,0.19,9.901931381,10.87
2776.375,0,38.86860817,43.48,5.952676861,5.9,24.64299179,20.9,0.190802775,0.19,9.952057379,11.01
2776.5,0,39.56543208,43.57,5.984403207,5.9,24.77444525,20.89,0.190315859,0.19,10.19610987,11.03
2776.625,0,40.11503245,43.56,6.001234633,5.9,24.61387194,20.89,0.189726058,0.19,10.39165236,11.03
2776.75,0,39.98970453,43.57,6.015165514,5.9,24.78787769,20.88,0.189607886,0.19,10.36070604,11.03
2776.875,0,39.7553693,43.6,6.033931249,5.9,25.64044136,20.88,0.189621754,0.19,10.26386896,11.04
2777,0,37.83643864,43.91,6.031478728,5.91,26.64195687,20.85,0.190075411,0.19,9.716413519,11.11
2777.125,0,36.911693,44.57,6.018815828,5.93,26.94282459,20.77,0.191194417,0.19,9.577154671,11.26
2777.25,0,36.23723586,45.09,6.014845895,5.95,27.07079577,20.8,0.189506751,0.19,9.473101607,11.39
2777.375,0,36.22365785,41.71,5.989773818,5.96,26.89213237,23.46,0.189996529,0.19,9.382159704,10.66
2777.5,0,36.3543779,39.58,5.961212501,5.95,26.5014683,24.75,0.190749083,0.19,9.390614202,10.17
2777.625,0,36.35278876,38.71,5.92120426,5.95,26.0710027,25.25,0.197884604,0.19,9.451833233,9.96
2777.75,0,36.18763144,38.45,5.907345828,5.96,26.0403881,25.49,0.199468266,0.19,9.392566694,9.9
2777.875,0,35.00925181,38.25,5.876328172,5.97,26.29593059,25.79,0.199974836,0.19,9.074326427,9.85
2778,0,33.77206425,38.27,5.828940723,5.99,26.8440134,25.93,0.201149715,0.19,8.795607649,9.86
2778.125,0,33.73051922,38.93,5.850199569,6,26.89079239,25.67,0.201070882,0.19,8.79919062,10.02
2778.25,0,34.0997858,40.33,5.853019367,6,26.68749138,25,0.200853408,0.19,8.893437063,10.35
2778.375,0,34.48207268,41.61,5.858390436,6.02,26.54775436,24.41,0.20134303,0.19,8.946491262,10.66
2778.5,0,34.48207268,41.88,5.858079419,6.03,26.54775436,24.46,0.20131898,0.19,8.94417781,10.72
2778.625,0,34.58319086,41.72,5.879745207,6.05,26.64531148,24.77,0.201163557,0.19,8.997704872,10.69
2778.75,0,34.51977598,41.8,5.896441859,6.06,26.74455676,24.85,0.200648311,0.19,8.980210991,10.71
2778.875,0,34.97901897,42.1,5.891185145,6.05,26.57387464,24.64,0.200503144,0.19,9.044849676,10.78
2779,0,35.16528043,42.36,5.897582481,6.04,26.43454426,24.36,0.194849983,0.19,9.122633559,10.84
2779.125,0,35.83839825,42.39,5.910911282,6.04,26.37696551,24.32,0.192326398,0.19,9.239835337,10.84
2779.25,0,36.31352947,42.08,5.929022967,6.05,26.35521625,24.56,0.191781335,0.19,9.354160871,10.77
2779.375,0,36.61009024,41.52,5.938791947,6.05,26.3708287,24.91,0.191873704,0.19,9.410342598,10.64
2779.5,0,37.42786933,41.25,5.954471545,6.05,26.34395394,25.06,0.191409586,0.19,9.628417135,10.58
2779.625,0,38.00048985,41.69,5.967667433,6.06,26.31319602,24.9,0.190968689,0.19,9.752796799,10.68
2779.75,0,38.20546747,42.59,5.979078583,6.07,26.18717329,24.59,0.190618216,0.19,9.81891478,10.9
2779.875,0,38.81605015,43.22,5.982874477,6.08,25.91931604,24.41,0.190727837,0.19,10.05965252,11.05
2780,0,39.13961973,42.65,5.975486162,6.08,25.75663414,24.7,0.190760437,0.19,10.12558014,10.92
2780.125,0,38.44273859,41.12,5.962623301,6.07,25.7919997,25.33,0.191059178,0.19,9.968799533,10.55
2780.25,0,37.61048733,39.98,5.937798332,6.05,26.10104146,25.77,0.191676648,0.19,9.712929122,10.28
2780.375,0,35.77266256,39.56,5.896316764,6.04,26.29647142,25.88,0.198585896,0.19,9.280592238,10.18
2780.5,0,35.51614374,38.89,5.877043393,6.02,26.195153,26.03,0.201448565,0.19,9.204468318,10.01
2780.625,0,35.06228303,37.71,5.81938659,5.99,26.15486968,26.26,0.201732999,0.19,9.013807331,9.72
2780.75,0,34.67159861,36.46,5.809225448,5.95,26.42824203,26.45,0.201915995,0.19,8.944961414,9.42
2780.875,0,32.97641879,35.63,5.80810619,5.92,27.10806678,26.62,0.201529157,0.19,8.527380382,9.21
2781,0,31.90538752,35.31,5.810505322,5.92,27.454852,26.79,0.201440303,0.19,8.271972333,9.13
2781.125,0,31.30501146,35.62,5.800056461,5.93,27.62977764,26.71,0.201455265,0.19,8.121808229,9.21
2781.25,0,31.39733882,35.8,5.807614759,5.91,27.67670864,26.42,0.200834101,0.19,8.120300657,9.25
2781.375,0,32.02534792,34.66,5.808886065,5.86,27.52463883,26.47,0.200838993,0.2,8.183833891,8.96
2781.5,0,33.3627278,32.56,5.808324287,5.81,27.12884988,27.02,0.200870318,0.2,8.59640991,8.44
2781.625,0,33.58669543,30.94,5.831007577,5.78,26.93288729,27.64,0.200741866,0.2,8.783530943,8.03
2781.75,0,34.11784972,30.61,5.840233442,5.79,26.81503694,27.87,0.200503265,0.2,8.93608688,7.94
2781.875,0,34.43921547,31.01,5.845326968,5.8,26.80155819,27.79,0.200514327,0.2,8.994834981,8.04
2782,0,33.28428942,30.81,5.836941837,5.79,26.80178559,27.74,0.200507566,0.2,8.749984787,7.99
2782.125,0,31.75494073,29.45,5.8044859,5.74,27.35086367,27.97,0.200921727,0.2,8.408055031,7.64
2782.25,0,30.41912755,27.52,5.766311716,5.69,27.68537685,28.46,0.201685011,0.2,7.835065844,7.15
2782.375,0,29.13870829,26.1,5.719766766,5.65,27.83192616,28.93,0.210161481,0.21,7.550528747,6.78
2782.5,0,28.7394636,25.49,5.690584369,5.65,28.0274538,29.24,0.211210043,0.21,7.366169814,6.62
2782.625,0,28.80238131,25.5,5.690318331,5.66,27.96676533,29.36,0.211546087,0.2,7.397384318,6.62
2782.75,0,28.64988187,25.64,5.702748379,5.67,28.13992377,29.4,0.211537638,0.2,7.381328854,6.65
2782.875,0,28.18218853,25.71,5.697487912,5.68,28.30556909,29.46,0.211545811,0.2,7.299730721,6.67
2783,0,27.90749875,25.74,5.70024166,5.69,28.60508427,29.58,0.210558612,0.2,7.27731933,6.68
2783.125,0,27.26246974,26.03,5.694942953,5.71,28.7503599,29.62,0.210627427,0.2,7.138844206,6.76
2783.25,0,27.131842,26.42,5.72415318,5.73,28.83678532,29.57,0.20926863,0.2,7.119635101,6.86
2783.375,0,27.33608609,26.6,5.747839415,5.72,28.68214137,29.41,0.20209247,0.2,7.175231899,6.91
2783.5,0,27.91249923,27.03,5.760638357,5.7,28.66934033,28.91,0.20179516,0.21,7.306007237,7.02
2783.625,0,28.04542098,29.33,5.758871538,5.69,28.67597659,27.35,0.20155698,0.21,7.392952912,7.61
2783.75,0,28.1132781,34.23,5.762236681,5.71,28.78498509,24.26,0.201526219,0.21,7.397531559,8.83
2783.875,0,28.61912488,38.75,5.775185402,5.76,28.83031945,21.45,0.200988826,0.2,7.476212101,9.89
2784,0,28.52813106,39.92,5.777961457,5.79,28.83937269,21.31,0.200965268,0.2,7.459459972,10.17
2784.125,0,28.33047994,39.94,5.774846357,5.8,28.84749601,21.31,0.201199207,0.2,7.458643402,10.18
2784.25,0,28.05009462,39.3,5.755066402,5.78,28.84458024,21.39,0.201192314,0.2,7.340722095,10.03
2784.375,0,28.11975272,38.69,5.747529248,5.76,28.80713319,21.46,0.200661302,0.2,7.370025963,9.88
2784.5,0,28.12696617,38.69,5.773097317,5.76,28.73152599,21.46,0.200963725,0.2,7.425506909,9.88
2784.625,0,28.73581278,39.82,5.79271504,5.79,28.66818557,21.33,0.201026309,0.2,7.44896702,10.15
2784.75,0,28.81646542,41.91,5.779232945,5.85,28.67492979,21.08,0.201425222,0.2,7.45842171,10.64
2784.875,0,28.60407348,43.83,5.73808837,5.92,28.56499894,21.11,0.201167886,0.19,7.502009347,11.1
2785,0,29.83680187,43.17,5.683812036,5.97,27.55187032,22.69,0.202918939,0.19,7.716276183,10.99
2785.125,0,29.7333404,41.03,5.650130821,5.99,25.99455153,24.42,0.210873151,0.19,7.666111891,10.51
2785.25,0,29.84052474,39.36,5.583183483,5.99,24.39850767,25.4,0.216922031,0.19,7.513400454,10.12
2785.375,0,29.97550511,38.65,5.497743069,5.98,23.59154441,25.63,0.217650218,0.19,7.534509496,9.95
2785.5,0,28.84487249,37.99,5.480016736,5.96,23.29952075,25.72,0.219108944,0.19,7.247966468,9.79
2785.625,0,29.30721359,36.93,5.485126582,5.93,23.47621453,26.02,0.219121798,0.19,7.431944151,9.53
2785.75,0,30.45044674,36.12,5.536419694,5.92,23.50369956,26.3,0.2167414,0.19,7.748024955,9.33
2785.875,0,32.51310056,35.82,5.594327028,5.92,23.40304575,26.45,0.211855428,0.19,8.241823113,9.25
2786,0,33.82931833,35.6,5.65900423,5.92,23.33928567,26.6,0.210139998,0.19,8.643996114,9.2
2786.125,0,35.13197416,35.36,5.677005102,5.92,23.20496003,26.71,0.209883992,0.19,8.910360394,9.14
2786.25,0,35.60003049,35.45,5.677289266,5.91,23.24568503,26.6,0.209052676,0.19,8.98685912,9.16
2786.375,0,35.53041312,35.84,5.680977913,5.91,23.20494308,26.35,0.20913622,0.19,8.98414851,9.26
2786.5,0,35.06576649,36.12,5.677443167,5.91,23.35796795,26.2,0.208991335,0.19,8.85458259,9.33
2786.625,0,34.57267489,36.1,5.685223793,5.91,23.39192213,26.19,0.209722762,0.19,8.761057624,9.32
2786.75,0,35.15949792,35.94,5.720954563,5.9,23.44993715,26.18,0.201325852,0.19,8.986246357,9.28
2786.875,0,36.16849807,35.72,5.752361193,5.89,23.44138222,26.2,0.200851735,0.19,9.21705689,9.23
2787,0,36.18762976,35.66,5.766062326,5.9,23.67374665,26.27,0.200676693,0.19,9.206540524,9.21
2787.125,0,36.33987159,36.34,5.79779089,5.91,24.06563749,26.09,0.20047844,0.19,9.302645975,9.38
2787.25,0,36.40088058,37.61,5.79980414,5.93,23.69677254,25.6,0.200733762,0.19,9.310979774,9.69
2787.375,0,36.35761265,38.48,5.782582572,5.95,23.50729089,25.31,0.200535572,0.19,9.291494276,9.9
2787.5,0,36.21755487,38.52,5.771693331,5.97,23.39079106,25.53,0.200655688,0.19,9.271796231,9.92
2787.625,0,36.25829933,38.35,5.758306603,5.99,23.35819792,25.88,0.200702477,0.19,9.213496383,9.88
2787.75,0,35.8037197,38.39,5.742973382,6,23.47948582,26.01,0.201010148,0.19,9.162791656,9.89
2787.875,0,35.05332944,38.03,5.740068729,5.99,23.87796091,26.15,0.20097835,0.19,8.956309041,9.8
2788,0,34.9304842,37.05,5.745209995,5.98,24.28924127,26.47,0.200945932,0.19,8.941038049,9.56
2788.125,0,35.07720219,35.7,5.749100664,5.95,23.8999272,26.91,0.20117372,0.19,8.978673914,9.23
2788.25,0,35.41016808,34.6,5.765319418,5.93,23.82069941,27.22,0.200513961,0.19,9.108035406,8.95
2788.375,0,35.72674189,34.18,5.7782042,5.91,23.6448167,27.25,0.200407775,0.19,9.164508306,8.85
2788.5,0,36.20419884,34.41,5.791261603,5.9,23.53408146,27.06,0.200445643,0.19,9.297638784,8.91
2788.625,0,36.59331104,34.74,5.799266615,5.9,23.45656299,26.9,0.200341664,0.19,9.384393422,8.99
2788.75,0,36.65189734,34.66,5.802933452,5.91,23.5077172,26.96,0.200319083,0.19,9.404773945,8.97
2788.875,0,36.7543207,34.04,5.802210441,5.9,23.41376071,27.27,0.200311957,0.19,9.434987059,8.81
2789,0,37.00610589,33.39,5.801318921,5.89,23.41534575,27.51,0.200318552,0.2,9.475657407,8.65
2789.125,0,37.33273648,32.97,5.803318263,5.87,23.34354071,27.51,0.200363248,0.2,9.545493612,8.54
2789.25,0,37.1169064,32.66,5.809310234,5.85,23.45443684,27.39,0.200305357,0.2,9.476194817,8.46
2789.375,0,37.0053374,32.16,5.809969713,5.83,23.85944024,27.46,0.200233042,0.2,9.389905861,8.34
2789.5,0,36.45986895,31.71,5.80923737,5.82,24.43070491,27.67,0.200312139,0.2,9.295188767,8.22
2789.625,0,35.49615238,31.65,5.793837019,5.83,24.60570477,27.76,0.200558116,0.2,9.064535896,8.21
2789.75,0,34.71968403,31.85,5.792419587,5.84,24.87450156,27.72,0.200758835,0.2,8.911432189,8.26
2789.875,0,33.92135955,31.82,5.763776475,5.84,24.81772503,27.83,0.205278944,0.2,8.707509395,8.25
2790,0,32.35085283,31.8,5.66603207,5.86,24.51920713,27.99,0.209628427,0.2,8.44072365,8.25
2790.125,0,31.66663562,32.2,5.589220751,5.88,23.78517449,27.97,0.214103217,0.2,8.040151,8.35
2790.25,0.306,29.40261924,33.08,5.504376952,5.9,23.11397685,27.76,0.220723714,0.19,7.597147816,8.57
2790.375,0.291,28.26590001,34.36,5.429426696,5.94,22.90858123,27.5,0.223744708,0.19,7.207614249,8.9
2790.5,0,26.63533856,36.39,5.363769589,6,23.21169656,27.11,0.228182866,0.19,6.599255699,9.4
